"Data Source","World Development Indicators",

"Last Updated Date","2017-12-22",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Poland","POL","Population ages 65 and above, male","SP.POP.65UP.MA.IN","640873","669214","701703","739018","779405","818661","863052","907585","952119","997625","1042338","1089690","1142888","1195970","1245449","1289275","1331703","1369385","1396372","1409200","1407043","1393322","1363478","1327491","1298117","1281732","1296540","1320617","1349273","1377625","1403575","1447070","1485204","1518571","1548638","1575482","1618101","1657791","1693525","1723643","1730237","1773713","1813096","1845675","1867882","1878134","1892433","1894530","1894592","1905123","1925739","1979119","2046872","2124649","2206956","2290761","2390748","",
"Pre-demographic dividend","PRE","Population ages 65 and above, male","SP.POP.65UP.MA.IN","2444620","2520638","2589528","2651360","2706509","2755236","2846256","2931528","3011155","3085025","3153378","3263779","3368214","3467368","3562095","3653052","3781420","3905519","4024084","4135451","4238817","4384617","4519430","4644237","4760516","4869692","5024631","5171973","5313394","5450519","5584155","5764277","5942179","6116481","6284817","6446301","6635766","6809212","6969750","7120616","7264249","7478754","7685791","7886167","8080348","8268830","8533393","8789350","9037307","9278106","9514015","9815275","10110916","10404501","10700118","11001327","11385229","",
"Puerto Rico","PRI","Population ages 65 and above, male","SP.POP.65UP.MA.IN","60058","62159","64460","66919","69409","71799","73394","75328","77792","80954","84809","85670","86494","87153","87557","87691","93301","99274","105717","112616","119928","123173","126474","130087","133994","138003","141668","145296","149246","153534","157872","160517","162913","165590","168602","172020","175458","178958","182273","185842","189323","192146","194553","196587","198439","200034","201792","202892","203745","204663","205939","207727","209570","211434","211819","211435","212069","",
"Korea, Dem. People’s Rep.","PRK","Population ages 65 and above, male","SP.POP.65UP.MA.IN","117891","118567","120251","121925","122108","120323","126277","129527","130817","131624","132566","136467","140884","145589","150213","154770","164584","174211","183088","190772","197129","207377","215432","221860","227509","232891","239690","247085","254525","261158","266875","278635","289833","301026","313259","327323","340262","352476","365445","381385","401660","436674","473983","511822","548604","583801","623332","659683","692550","721952","748150","784447","819290","848537","866194","869969","867607","",
"Portugal","PRT","Population ages 65 and above, male","SP.POP.65UP.MA.IN","278183","285241","291329","296179","300345","303998","308653","314397","321352","326789","331758","337061","342538","348288","359185","379999","399694","413517","427703","440964","452820","464477","472905","479802","487274","496230","508585","521709","535434","549140","562134","573584","585081","597135","609920","623486","636997","651488","666909","682896","699625","715062","728518","739695","748800","756596","770123","783433","797056","812097","829103","844884","859385","873201","887252","902488","916790","",
"Paraguay","PRY","Population ages 65 and above, male","SP.POP.65UP.MA.IN","26015","27121","28220","29352","30528","31777","32962","34172","35401","36658","37935","39314","40716","42152","43618","45123","46958","48741","50538","52422","54431","56508","58676","60926","63228","65570","68102","70624","73171","75801","78558","81802","85130","88427","91535","94373","97359","100039","102634","105467","108735","112692","117088","121773","126474","131062","136153","141040","145922","151101","156781","162672","169002","175824","183159","191025","199557","",
"West Bank and Gaza","PSE","Population ages 65 and above, male","SP.POP.65UP.MA.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18448","19246","20079","20984","22017","23205","24576","26110","27297","28604","30056","31713","33412","35140","36855","38522","40356","42097","43998","46082","48440","51117","54072","57128","60043","62697","65171","",
"Pacific island small states","PSS","Population ages 65 and above, male","SP.POP.65UP.MA.IN","11653","12128","12653","13167","13574","13837","14282","14651","14984","15339","15736","16244","16749","17257","17780","18341","18847","19309","19719","20098","20454","21208","21955","22639","23194","23613","24240","24736","25153","25494","25803","26354","26850","27287","27681","28036","28778","29488","30124","30656","31070","32168","33221","34283","35415","36645","37834","39074","40388","41722","43021","44422","45806","47194","48589","50008","51784","",
"Post-demographic dividend","PST","Population ages 65 and above, male","SP.POP.65UP.MA.IN","27661847","28280941","28839399","29381920","29929432","30490354","31284145","32057296","32792139","33554040","34248479","35194271","36046449","36792210","37527898","38215134","39160412","40108053","40995497","41714073","42183052","42626990","42786060","42814117","42916691","43218937","43997936","44910544","45921722","46969751","48013671","49297290","50578641","51802374","52915140","53933314","55132605","56234895","57268345","58317109","59416414","60822431","62259156","63705009","65099179","66407349","67896046","69314593","70770258","72330517","74117372","76027837","78307574","80756287","83223172","85604844","88070433","",
"French Polynesia","PYF","Population ages 65 and above, male","SP.POP.65UP.MA.IN","1288","1340","1391","1448","1501","1547","1582","1615","1660","1721","1793","1854","1921","1998","2074","2153","2264","2375","2474","2570","2648","2668","2653","2598","2529","2475","2607","2766","2930","3066","3183","3257","3330","3414","3521","3642","3858","4095","4339","4601","4863","5108","5357","5611","5884","6180","6577","6998","7426","7834","8205","8526","8804","9072","9378","9741","10168","",
"Qatar","QAT","Population ages 65 and above, male","SP.POP.65UP.MA.IN","657","673","705","749","798","849","887","919","964","1015","1086","1188","1329","1488","1663","1831","1858","1839","1810","1806","1857","1968","2130","2312","2486","2628","2841","3051","3265","3473","3687","3939","4136","4267","4340","4361","4648","5007","5432","5891","6384","6181","5980","5891","6051","6490","7378","8630","9973","11138","11911","12983","13952","14897","15998","17427","20175","",
"Romania","ROU","Population ages 65 and above, male","SP.POP.65UP.MA.IN","512214","533766","556917","581574","605880","628336","652294","675729","694785","713288","736495","760920","789171","818865","847742","876194","911529","940611","962618","972367","971514","964084","943686","919052","899554","891647","903555","921114","943968","969537","994374","1018477","1044614","1079299","1110955","1136924","1174338","1203145","1226576","1248261","1269627","1283135","1290651","1308735","1319572","1318167","1324061","1308298","1284784","1273237","1269582","1277288","1289105","1305247","1323903","1343165","1372811","",
"Russian Federation","RUS","Population ages 65 and above, male","SP.POP.65UP.MA.IN","2166614","2215135","2260805","2305751","2351572","2400960","2460366","2520280","2583448","2652695","2728794","2842324","2947509","3048518","3153516","3266873","3408441","3561134","3702687","3800846","3840795","3872331","3856057","3808937","3759028","3714122","3726995","3731545","3756846","3844296","4008136","4271882","4594675","4922679","5190177","5371436","5539038","5604170","5620859","5653697","5735565","5932851","6166886","6377308","6478757","6428560","6400995","6284859","6133766","6009683","5934461","5984328","6048861","6122861","6211236","6324035","6540806","",
"Rwanda","RWA","Population ages 65 and above, male","SP.POP.65UP.MA.IN","38967","39743","40385","40903","41284","41547","42279","42948","43546","44081","44525","45346","46053","46615","46987","47150","47799","48339","48757","49022","49145","49845","50416","51103","52233","53948","56861","60262","63686","66652","68933","68738","66707","63648","60467","57428","65906","77220","91064","105451","118085","118603","116350","112696","109228","106802","107653","109293","111418","113640","115777","119119","122571","126456","131193","137074","144982","",
"South Asia","SAS","Population ages 65 and above, male","SP.POP.65UP.MA.IN","9010398","9323119","9631916","9920756","10183091","10408167","10777020","11114029","11429610","11734141","12035009","12499133","12953868","13394035","13810054","14200796","14698688","15164417","15602971","16021008","16422987","16962490","17469564","17941317","18382025","18797229","19395860","19963866","20501086","21009023","21492798","22249258","22973794","23665528","24325309","24958491","25847802","26693344","27505835","28299391","29085519","30101289","31097956","32068117","32999851","33893111","35004332","36068699","37092956","38084751","39061441","40286382","41486597","42714321","44035238","45489501","47299344","",
"Saudi Arabia","SAU","Population ages 65 and above, male","SP.POP.65UP.MA.IN","69203","71354","73601","75885","78138","80333","82772","85185","87662","90319","93224","96326","99806","103712","108073","112895","116683","120854","125591","131069","137394","142109","147100","152225","157309","162130","171215","181698","193534","206465","220275","231547","241715","250978","259408","267006","275351","283216","291394","300633","311261","318658","327392","337045","347209","357927","368582","380166","392564","405287","418395","430662","443601","459268","480449","508902","544711","",
"Sudan","SDN","Population ages 65 and above, male","SP.POP.65UP.MA.IN","113192","115889","118406","120786","123082","125342","128657","131909","135149","138421","141781","146421","151098","155861","160737","165773","171807","177970","184246","190627","197134","204280","211444","218642","225896","233275","241343","249271","257301","265709","274663","286385","298821","311741","324818","337879","349064","359163","368521","377603","386791","399221","411694","424000","435846","447073","462174","476636","490968","505844","521801","539835","558755","578558","599136","620407","644296","",
"Senegal","SEN","Population ages 65 and above, male","SP.POP.65UP.MA.IN","38080","39125","40068","40918","41719","42487","43831","45125","46372","47569","48711","50600","52434","54171","55775","57221","59548","61693","63690","65603","67476","70329","73202","76105","79055","82046","85757","89551","93434","97374","101364","105906","110371","114731","118949","122996","127326","131287","134989","138519","141952","146015","149902","153565","156921","159905","164007","167772","171162","174081","176523","179872","182809","185586","188569","192003","197154","",
"Singapore","SGP","Population ages 65 and above, male","SP.POP.65UP.MA.IN","13325","14473","15735","17118","18681","20413","22252","24235","26255","28328","30514","32737","34984","37371","39873","42464","44440","46429","48209","49738","50929","55060","59013","61145","63672","65180","65888","67528","69875","72579","76082","80322","84987","89548","95033","100952","107647","114376","121980","127042","133703","140655","144968","145334","149790","157332","166600","177294","189360","196759","202536","217193","235482","254252","273861","294465","315310","",
"Solomon Islands","SLB","Population ages 65 and above, male","SP.POP.65UP.MA.IN","2295","2547","2823","3086","3302","3448","3546","3588","3597","3604","3619","3676","3739","3805","3872","3941","4023","4116","4219","4330","4447","4500","4536","4561","4580","4588","4636","4679","4708","4721","4718","4776","4825","4865","4922","5006","5170","5360","5559","5741","5897","6190","6458","6711","6991","7287","7632","7993","8364","8727","9065","9290","9507","9712","9907","10096","10364","",
"Sierra Leone","SLE","Population ages 65 and above, male","SP.POP.65UP.MA.IN","30027","30914","31707","32388","32940","33357","34449","35427","36299","37063","37715","39213","40648","41997","43267","44440","46009","47485","48850","50089","51201","52778","54135","55335","56453","57519","59080","60506","61593","62121","61992","62263","61496","59889","57674","54964","54872","54554","54085","53514","52824","54786","57082","59527","61894","64077","67162","69783","72017","74019","75882","78890","81725","84294","86459","88168","90730","",
"El Salvador","SLV","Population ages 65 and above, male","SP.POP.65UP.MA.IN","40325","41550","42732","43881","45020","46145","47614","49044","50434","51748","52981","54827","56566","58191","59715","61142","63340","65448","67469","69438","71382","73987","76587","79215","81914","84717","88122","91587","95122","98694","102282","105977","109590","113209","116968","120944","125703","130552","135456","140367","145294","151069","156801","162388","167687","172590","178140","183119","187666","191958","196090","200013","203903","207811","211800","215925","220320","",
"San Marino","SMR","Population ages 65 and above, male","SP.POP.65UP.MA.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Population ages 65 and above, male","SP.POP.65UP.MA.IN","35458","36882","38222","39481","40647","41728","43357","44999","46513","47739","48617","49462","49908","50689","52692","56361","61987","70177","79767","89331","98000","102221","103583","103009","101637","100181","101384","102518","103272","103252","102264","102855","102651","101878","100740","99311","101190","103367","105728","108194","110716","114194","117781","121405","124935","128337","132989","137319","141503","145805","150349","156230","162293","168442","174514","180434","187996","",
"Serbia","SRB","Population ages 65 and above, male","SP.POP.65UP.MA.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","297919","310528","325632","341212","355727","362709","379097","393353","405625","416317","425542","434891","443125","449011","452229","452292","451099","447303","442645","439828","440240","445504","454050","464085","475105","486499","501362","",
"Sub-Saharan Africa (excluding high income)","SSA","Population ages 65 and above, male","SP.POP.65UP.MA.IN","2957968","3043957","3121941","3192735","3257502","3316983","3425722","3529247","3627570","3720401","3807930","3940932","4066286","4184240","4295167","4399548","4557699","4710461","4858452","5001977","5141192","5313451","5476882","5632113","5780202","5922047","6136131","6342952","6542368","6734722","6921005","7158462","7386280","7605297","7817758","8026211","8273391","8508515","8730524","8936252","9123834","9386946","9634087","9868076","10094087","10315628","10644798","10966989","11281714","11588512","11889040","12265643","12634726","13000246","13367002","13739752","14206712","",
"South Sudan","SSD","Population ages 65 and above, male","SP.POP.65UP.MA.IN","39709","40041","40255","40339","40265","40010","40851","41550","42111","42581","42953","44205","45401","46532","47573","48516","50225","51845","53416","54995","56619","58894","61194","63417","65464","67252","69790","71796","73155","73750","73548","74265","74075","73409","72782","72437","74903","78584","83113","88008","92980","97771","102542","107503","112919","118967","125605","132724","140251","148101","156205","163839","171407","178669","185276","191107","196191","",
"Sub-Saharan Africa","SSF","Population ages 65 and above, male","SP.POP.65UP.MA.IN","2959004","3045026","3123041","3193858","3258652","3318158","3426926","3530482","3628836","3721703","3809266","3942299","4067690","4185670","4296628","4401054","4559260","4712081","4860109","5003676","5142927","5315228","5478685","5633925","5782040","5923919","6138005","6344891","6544292","6736628","6922886","7160382","7388223","7607298","7819831","8028332","8275602","8510811","8732925","8938757","9126402","9389458","9636595","9870461","10096369","10317834","10647070","10969331","11284202","11591122","11891824","12268400","12637546","13003158","13370036","13742985","14210078","",
"Small states","SST","Population ages 65 and above, male","SP.POP.65UP.MA.IN","263399","269949","276494","282719","288680","294513","304954","315720","326834","337963","349074","360276","370577","380070","388870","397138","408409","418878","428543","437014","443971","453821","462515","470211","477437","484735","493771","503200","513234","523854","534585","550024","563881","576711","589121","601095","617064","632481","647416","662790","677837","693256","708450","723425","737963","752043","769929","787388","804952","822898","842567","866217","891275","917608","945045","974090","1009254","",
"Sao Tome and Principe","STP","Population ages 65 and above, male","SP.POP.65UP.MA.IN","1120","1088","1034","963","880","776","874","1009","1180","1376","1603","1550","1499","1467","1443","1423","1542","1655","1770","1902","2035","2061","2090","2128","2161","2194","2260","2312","2359","2407","2453","2508","2563","2618","2669","2715","2778","2832","2886","2941","3000","3060","3120","3179","3205","3193","3168","3115","3041","2952","2864","2795","2723","2651","2586","2530","2519","",
"Suriname","SUR","Population ages 65 and above, male","SP.POP.65UP.MA.IN","6001","6020","6078","6167","6282","6392","6528","6658","6761","6807","6793","6908","6941","6923","6891","6880","7030","7209","7382","7517","7601","7656","7660","7662","7702","7824","7934","8118","8351","8588","8805","9115","9395","9651","9905","10163","10610","11043","11455","11843","12220","12503","12776","13024","13229","13370","13565","13707","13818","13949","14117","14398","14710","15036","15360","15676","16087","",
"Slovak Republic","SVK","Population ages 65 and above, male","SP.POP.65UP.MA.IN","116063","123351","128989","134997","141404","148047","154750","161338","167756","173946","179168","184343","189313","193814","198290","202893","208474","214376","219360","221747","220489","217461","211448","204206","198474","195748","198803","203700","209261","213740","216284","219271","220573","221525","222004","222085","225185","228002","230164","231228","230503","232017","232702","232598","232441","232529","235478","238616","242113","246032","250313","257771","265707","274063","283303","293623","306748","",
"Slovenia","SVN","Population ages 65 and above, male","SP.POP.65UP.MA.IN","49053","50530","52048","53754","55601","57598","59768","61880","63723","65202","66568","69158","71506","73578","75104","76588","78739","80482","81798","82491","82383","80578","77852","74892","71907","69489","70088","71197","72044","72895","73807","76236","78567","80906","83464","86296","89830","93285","96507","99704","102772","106187","109296","112140","114879","117697","121185","124907","128022","131923","135043","138443","141679","144981","148868","153619","159540","",
"Sweden","SWE","Population ages 65 and above, male","SP.POP.65UP.MA.IN","402153","409240","416826","424577","433051","442301","453097","462653","470989","480054","490590","503697","514562","524469","534596","544905","555961","566173","575110","582446","588415","597038","603276","608162","612966","618292","625163","632217","639044","645254","649746","654217","656005","656069","656004","654379","654256","653582","652955","652185","651584","655760","658724","662022","667695","676782","688895","705168","723900","744270","765326","788076","811803","836390","860423","882028","906214","",
"Swaziland","SWZ","Population ages 65 and above, male","SP.POP.65UP.MA.IN","3949","4082","4194","4288","4364","4421","4549","4658","4761","4852","4937","5109","5270","5428","5575","5705","5935","6147","6352","6544","6721","7011","7295","7572","7856","8155","8473","8819","9161","9483","9772","10092","10367","10619","10881","11170","11577","11993","12402","12797","13185","13544","13765","13837","13748","13500","13791","14056","14297","14525","14737","15109","15469","15803","16095","16329","16731","",
"Sint Maarten (Dutch part)","SXM","Population ages 65 and above, male","SP.POP.65UP.MA.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Population ages 65 and above, male","SP.POP.65UP.MA.IN","1036","1069","1100","1123","1150","1175","1204","1235","1266","1302","1336","1367","1404","1430","1461","1506","1561","1620","1657","1699","1735","1777","1803","1812","1838","1872","1874","1939","1924","1906","1881","1920","1943","2001","2073","2121","2211","2296","2401","2505","2568","2512","2508","2385","2282","2206","2272","2342","2488","2610","2784","2757","2820","2912","3034","3233","3366","",
"Syrian Arab Republic","SYR","Population ages 65 and above, male","SP.POP.65UP.MA.IN","98376","100146","101335","102103","102669","103138","104481","105686","106742","107603","108259","110222","111959","113495","114864","116105","118527","120873","123185","125509","127902","131252","134618","138187","142264","147000","153328","160114","167209","174407","181621","189397","197097","204747","212338","219837","228097","235864","243148","249941","256228","265122","274277","284103","295253","308335","317594","327766","337310","344282","347535","352442","352194","349018","346132","345983","350694","",
"Turks and Caicos Islands","TCA","Population ages 65 and above, male","SP.POP.65UP.MA.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Population ages 65 and above, male","SP.POP.65UP.MA.IN","49877","50939","51891","52698","53334","53794","55145","56309","57291","58081","58674","60229","61600","62768","63718","64457","65915","67122","68103","68904","69541","71184","72716","74134","75429","76592","78675","80699","82641","84432","86066","88252","90240","92072","93790","95424","97816","100122","102401","104713","107109","110378","113698","117002","120212","123312","126971","130432","133710","136790","139699","143490","147058","150601","154365","158525","163946","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Population ages 65 and above, male","SP.POP.65UP.MA.IN","13878738","13966156","14043189","14149723","14174579","14163717","14838646","15517591","16203207","16870444","17500264","18327253","19102050","19850803","20595046","21340822","22355174","23368334","24406336","25464082","26518695","27797263","29078827","30311421","31447883","32518538","33633724","34688011","35706602","36754542","37895772","39090992","40396326","41785858","43203709","44611687","46405199","48070837","49651864","51215071","52789996","54564989","56312113","58009498","59592318","61049952","62591971","64039360","65455777","66909087","68460999","70330728","72209896","74286080","76837114","80011761","83992653","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Population ages 65 and above, male","SP.POP.65UP.MA.IN","6566969","6759997","6952433","7149203","7352044","7559706","7804597","8053229","8304743","8563459","8830733","9174102","9500799","9811085","10117628","10426884","10794836","11167504","11492742","11696572","11752108","11751313","11614068","11409507","11227901","11110960","11195458","11309414","11482917","11757239","12138119","12721199","13405908","14109762","14688722","15103299","15554222","15844736","16040527","16262724","16528506","17039273","17591312","18109963","18425837","18463085","18537110","18413158","18207157","18062501","18010994","18192201","18425193","18697648","19005052","19370571","19966340","",
"Togo","TGO","Population ages 65 and above, male","SP.POP.65UP.MA.IN","24367","24294","24090","23823","23584","23396","23985","24756","25611","26445","27212","28152","28902","29505","30029","30513","31431","32280","33100","33931","34781","36148","37622","39155","40669","42131","43772","45302","46732","48090","49390","50928","52377","53784","55206","56684","58196","59711","61194","62608","63932","65689","67225","68612","69934","71254","73375","75448","77460","79379","81200","84140","87005","89814","92584","95343","98760","",
"Thailand","THA","Population ages 65 and above, male","SP.POP.65UP.MA.IN","393050","409400","426384","443673","460747","477341","496205","514222","531680","549037","566598","585946","605404","624761","643676","662035","688254","713705","738373","762243","785442","812780","839109","865291","892410","921448","958641","998644","1042551","1091780","1147468","1208434","1272581","1339165","1407344","1477041","1550516","1625086","1701266","1779592","1860213","1943675","2028553","2112965","2194290","2271770","2348445","2421999","2495753","2573123","2655774","2747774","2844536","2947457","3058035","3177059","3302224","",
"Tajikistan","TJK","Population ages 65 and above, male","SP.POP.65UP.MA.IN","47993","49553","51062","52568","54190","55972","57978","60090","62182","64028","65522","66924","67720","68000","68015","68009","69788","71678","73408","74608","75158","74897","74132","73141","72268","71718","72005","72430","73263","74924","77652","80925","85009","89264","92844","95304","98735","100827","102164","103602","105576","110313","115886","121601","126372","129650","131527","132009","131652","131158","130960","130901","131058","131648","132972","135259","139782","",
"Turkmenistan","TKM","Population ages 65 and above, male","SP.POP.65UP.MA.IN","38595","38854","38949","38954","38977","39084","39864","40700","41501","42142","42570","43663","44391","44767","44919","44950","45744","46439","46886","46891","46402","46403","46111","45642","45118","44638","44920","45120","45535","46546","48334","51092","54564","58322","61765","64595","67473","69663","71490","73388","75538","79046","82514","85555","87681","88658","88988","88619","87902","87205","86782","87726","88743","89996","91766","94165","97662","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Population ages 65 and above, male","SP.POP.65UP.MA.IN","3433261","3572584","3710092","3845624","3979504","4112288","4265713","4416846","4565956","4712724","4857592","5031680","5199068","5361689","5522340","5682472","5873271","6059789","6239828","6409634","6568410","6751800","6923484","7089230","7256135","7428945","7661268","7891653","8122922","8358293","8599827","8909073","9218657","9524829","9821505","10106639","10478935","10840575","11197529","11557260","11925153","12346975","12774833","13209190","13648945","14095710","14575236","15060867","15559617","16078841","16624862","17231163","17852676","18502789","19199421","19954310","20776307","",
"Timor-Leste","TLS","Population ages 65 and above, male","SP.POP.65UP.MA.IN","5493","5525","5570","5618","5663","5702","5919","6130","6333","6525","6693","7075","7446","7777","8013","8129","8005","7624","7031","6249","5270","5336","5424","5519","5610","5682","5730","5778","5832","5885","5930","6375","6824","7258","7631","7925","8243","8428","8530","8635","8803","9246","9862","10568","11262","11880","12711","13416","14079","14820","15713","16477","17362","18299","19196","19998","20812","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Population ages 65 and above, male","SP.POP.65UP.MA.IN","1691044","1737887","1779928","1818614","1855820","1892360","1947956","2001991","2053923","2103124","2149447","2216765","2281003","2341299","2396521","2446759","2517209","2582737","2644919","2705477","2765708","2853567","2941497","3032182","3129517","3236712","3366637","3503454","3645651","3791043","3938809","4110829","4285685","4464425","4648081","4837616","5023459","5204936","5382450","5555954","5726052","5928979","6132607","6336420","6536348","6729958","6874688","7007463","7135829","7269358","7415575","7586273","7762947","7955690","8180591","8448328","8772790","",
"Tonga","TON","Population ages 65 and above, male","SP.POP.65UP.MA.IN","910","928","955","986","1014","1041","1071","1096","1119","1134","1138","1176","1204","1230","1262","1290","1331","1369","1411","1459","1512","1562","1611","1655","1688","1715","1760","1811","1862","1915","1966","2046","2121","2196","2275","2351","2383","2406","2427","2442","2446","2501","2542","2579","2605","2627","2639","2648","2652","2642","2622","2621","2616","2603","2583","2563","2557","",
"South Asia (IDA & IBRD)","TSA","Population ages 65 and above, male","SP.POP.65UP.MA.IN","9010398","9323119","9631916","9920756","10183091","10408167","10777020","11114029","11429610","11734141","12035009","12499133","12953868","13394035","13810054","14200796","14698688","15164417","15602971","16021008","16422987","16962490","17469564","17941317","18382025","18797229","19395860","19963866","20501086","21009023","21492798","22249258","22973794","23665528","24325309","24958491","25847802","26693344","27505835","28299391","29085519","30101289","31097956","32068117","32999851","33893111","35004332","36068699","37092956","38084751","39061441","40286382","41486597","42714321","44035238","45489501","47299344","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Population ages 65 and above, male","SP.POP.65UP.MA.IN","2959004","3045026","3123041","3193858","3258652","3318158","3426926","3530482","3628836","3721703","3809266","3942299","4067690","4185670","4296628","4401054","4559260","4712081","4860109","5003676","5142927","5315228","5478685","5633925","5782040","5923919","6138005","6344891","6544292","6736628","6922886","7160382","7388223","7607298","7819831","8028332","8275602","8510811","8732925","8938757","9126402","9389458","9636595","9870461","10096369","10317834","10647070","10969331","11284202","11591122","11891824","12268400","12637546","13003158","13370036","13742985","14210078","",
"Trinidad and Tobago","TTO","Population ages 65 and above, male","SP.POP.65UP.MA.IN","14431","14613","14685","14675","14625","14562","15339","16193","17103","18002","18875","19727","20483","21215","22016","22923","23827","24821","25830","26746","27504","28133","28559","28841","29057","29271","29644","30040","30400","30674","30835","31374","31795","32125","32387","32605","33107","33530","33930","34351","34835","35664","36549","37483","38483","39540","40953","42429","43958","45538","47173","48760","50335","51915","53532","55216","57264","",
"Tunisia","TUN","Population ages 65 and above, male","SP.POP.65UP.MA.IN","70937","71977","72918","73829","74664","75293","77072","78754","80464","82354","84488","88328","92161","95857","99459","103166","107802","112573","117415","122137","126643","133462","140438","147526","154974","163201","168363","174169","180753","187987","195746","204695","214271","224885","237193","251613","266925","282916","298869","313890","327490","336476","343759","349700","354697","359089","361910","364392","366550","368201","369331","371303","372389","374048","378316","386389","399083","",
"Turkey","TUR","Population ages 65 and above, male","SP.POP.65UP.MA.IN","324206","343916","366746","391716","417706","444045","473432","503473","533389","561927","588495","619257","647889","676710","709475","748129","785273","826573","866818","898538","918102","929340","930673","927244","926062","931128","946372","966755","991677","1019986","1051383","1093100","1136459","1183676","1237838","1300368","1375533","1456283","1539499","1620703","1697345","1770022","1839072","1904341","1965237","2021731","2077452","2127639","2175510","2224941","2278395","2335745","2395940","2460808","2532579","2612731","2697941","",
"Tuvalu","TUV","Population ages 65 and above, male","SP.POP.65UP.MA.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Population ages 65 and above, male","SP.POP.65UP.MA.IN","104263","108371","112496","116633","120715","124740","129765","134700","139605","144532","149538","155630","161778","167967","174176","180396","187663","194822","201929","209051","216275","224664","233078","241512","249939","258374","268044","277517","286971","296631","306626","318443","330500","342581","354420","365906","379310","391917","403910","415413","426507","451652","477720","504768","532452","560213","579635","598219","616582","635744","656382","675196","695523","716354","736285","754755","775547","",
"Uganda","UGA","Population ages 65 and above, male","SP.POP.65UP.MA.IN","81109","83656","86257","88921","91647","94441","98118","101802","105422","108911","112255","116135","119739","123143","126441","129705","134089","138414","142705","147004","151330","156686","161996","167330","172744","178276","185099","191986","198837","205517","211947","219587","226497","232841","238869","244685","252665","260453","267456","272820","276149","281399","285096","287977","291048","294817","301736","309327","317179","324695","331618","340261","348431","356335","364268","372428","382905","",
"Ukraine","UKR","Population ages 65 and above, male","SP.POP.65UP.MA.IN","1036140","1075712","1110552","1142942","1176580","1213392","1247854","1285541","1327488","1373210","1421996","1474183","1521034","1563602","1605039","1647129","1700267","1756422","1806964","1838682","1845535","1838306","1805770","1762908","1724458","1697728","1705263","1719627","1745645","1789269","1847822","1936475","2042166","2142068","2206132","2229005","2259635","2254620","2235464","2228199","2244958","2315282","2402635","2489084","2541538","2544862","2554695","2531077","2489589","2451005","2422963","2417295","2417692","2421200","2419859","2424638","2468091","",
"Upper middle income","UMC","Population ages 65 and above, male","SP.POP.65UP.MA.IN","19499341","19786129","20067211","20382353","20617736","20818698","21717525","22622289","23533863","24430908","25298714","26435062","27506909","28545463","29584885","30637973","31966340","33298482","34626631","35892776","37056852","38424685","39708480","40898923","42009725","43097564","44390120","45634162","46885426","48248097","49799927","51563300","53529792","55613160","57641312","59538649","61865913","63939507","65854246","67788032","69800925","72218213","74688696","77135600","79353608","81267577","83170832","84850415","86466615","88211545","90179355","92593548","95095823","97851527","101132012","105090485","109962725","",
"Uruguay","URY","Population ages 65 and above, male","SP.POP.65UP.MA.IN","92979","94645","96144","97529","98868","100214","102645","105021","107224","109053","110405","112997","114909","116439","118008","119824","122254","124983","127742","130128","131952","134092","135698","136953","138095","139274","141648","143699","145574","147412","149288","152207","155078","157824","160311","162482","165809","168816","171291","172981","173765","175603","176426","176601","176616","176762","177730","178802","179946","181064","182113","184118","186053","187955","189848","191786","194643","",
"United States","USA","Population ages 65 and above, male","SP.POP.65UP.MA.IN","7349868","7492851","7611188","7715608","7817957","7913122","8071339","8222961","8364816","8496206","8628952","8834084","8999083","9141883","9277126","9415599","9652167","9901863","10171378","10454101","10719538","10947648","11152508","11342481","11525067","11709664","11954986","12180207","12390401","12586420","12787078","13035599","13272517","13481536","13653117","13791073","13934733","14060908","14167773","14270774","14379282","14581512","14776424","14971829","15193392","15433642","15745828","16075569","16443642","16864932","17360699","17940612","18590973","19286529","20019575","20765448","21556374","",
