"Data Source","World Development Indicators",

"Last Updated Date","2017-12-22",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Korea, Rep.","KOR","Population ages 65 and above, female","SP.POP.65UP.FE.IN","502901","521762","542551","563920","582846","598755","617057","631553","645268","660750","679217","702648","727895","754658","782955","812943","843297","876541","911392","946052","979925","1014658","1046233","1077245","1110877","1149778","1191639","1242874","1300234","1357713","1411615","1471967","1526289","1578544","1637253","1707192","1774105","1853427","1938230","2026480","2118336","2214670","2308285","2401839","2494298","2583887","2689875","2795037","2909846","3023053","3143037","3265974","3390535","3521429","3665769","3813901","3954460","",
"Kuwait","KWT","Population ages 65 and above, female","SP.POP.65UP.FE.IN","2587","2681","2869","3132","3443","3774","4335","4923","5550","6208","6919","7375","7756","8075","8389","8816","9388","9893","10237","10408","10506","10934","11211","11278","11222","11252","11493","11978","12442","12591","12301","12522","","","","9529","9566","10218","11335","12697","14118","15274","16437","17666","19046","20655","21393","22192","23101","24193","25493","26975","28834","30914","32917","34662","37045","",
"Latin America & Caribbean (excluding high income)","LAC","Population ages 65 and above, female","SP.POP.65UP.FE.IN","3918420","4078916","4242097","4407765","4576054","4747203","4921125","5098268","5279565","5465045","5655446","5865164","6074830","6286975","6505232","6731373","6978216","7230305","7485010","7736816","7983747","8236374","8483668","8732846","8993472","9271903","9574882","9888146","10214836","10557981","10919585","11312038","11716854","12130153","12544991","12958517","13415833","13867879","14321074","14784302","15264059","15776841","16303851","16845848","17401492","17973137","18546185","19134145","19745892","20391668","21080534","21796659","22541899","23333916","24195788","25143251","26120387","",
"Lao PDR","LAO","Population ages 65 and above, female","SP.POP.65UP.FE.IN","29492","31059","32584","34103","35648","37240","39023","40814","42592","44353","46085","48070","50003","51841","53519","54997","57154","59094","60913","62749","64724","66616","68605","70652","72702","74703","76966","79108","81168","83177","85165","87710","90186","92524","94633","96493","98851","101027","103049","104935","106727","109222","111499","113628","115648","117579","120004","122281","124488","126722","129065","132096","135284","138654","142250","146137","150578","",
"Lebanon","LBN","Population ages 65 and above, female","SP.POP.65UP.FE.IN","56829","57726","58232","58487","58712","59021","59460","59848","60270","60750","61284","62515","63768","64976","66117","67141","69302","71331","73080","74326","74976","74819","74217","73487","73006","73008","73657","74692","76255","78455","81361","84116","87521","91274","95004","98492","102362","105993","109805","114365","120052","124511","130762","138025","145143","151236","156707","160793","165062","171584","181585","190171","202033","215454","228464","239837","252966","",
"Liberia","LBR","Population ages 65 and above, female","SP.POP.65UP.FE.IN","13657","14051","14391","14672","14907","15101","15578","16007","16407","16772","17113","17747","18357","18954","19556","20178","21117","22069","23046","24070","25153","26464","27804","29087","30229","31188","32107","32637","32805","32686","32326","32456","32455","32529","32928","33739","35598","38314","41541","44834","47951","49587","50553","51156","51802","52749","54844","57357","60063","62635","64902","66927","68511","69895","71373","73133","75516","",
"Libya","LBY","Population ages 65 and above, female","SP.POP.65UP.FE.IN","24888","25484","25975","26404","26831","27273","28088","28902","29715","30532","31347","32446","33579","34746","35945","37200","38708","40268","41882","43555","45304","47227","49192","51258","53479","55889","58556","61320","64186","67159","70241","73328","76543","79856","83201","86534","89921","93125","96240","99402","102695","105972","109257","112542","115776","118920","122866","126792","130486","133641","136095","138317","139801","141010","142615","145070","148325","",
"St. Lucia","LCA","Population ages 65 and above, female","SP.POP.65UP.FE.IN","2446","2519","2585","2630","2653","2669","2746","2819","2872","2901","2916","2974","3024","3063","3102","3145","3208","3266","3315","3355","3388","3488","3586","3685","3773","3855","4200","4561","4927","5292","5656","5765","5850","5916","5992","6090","6146","6223","6302","6379","6443","6476","6507","6526","6547","6576","6842","7136","7459","7827","8241","8428","8622","8812","9016","9212","9401","",
"Latin America & Caribbean","LCN","Population ages 65 and above, female","SP.POP.65UP.FE.IN","4341009","4514271","4689983","4867929","5048414","5231771","5419782","5611179","5807100","6007754","6214023","6439115","6663772","6890999","7124548","7366190","7633476","7906822","8183878","8458580","8728685","9001184","9267756","9536130","9816707","10116039","10441296","10777409","11128186","11497155","11886378","12305922","12738973","13181908","13627154","14071711","14560755","15044408","15528713","16023099","16533686","17076276","17632170","18203225","18789625","19394673","20001337","20624292","21272563","21956254","22684904","23439158","24223620","25057108","25962116","26956240","27982701","",
"Least developed countries: UN classification","LDC","Population ages 65 and above, female","SP.POP.65UP.FE.IN","3660906","3764603","3860922","3951320","4038267","4123601","4265738","4404977","4539195","4666129","4785458","4953121","5112429","5265213","5413477","5559185","5746217","5926158","6100105","6268874","6432987","6627611","6813486","6992221","7166102","7337196","7577940","7818602","8058758","8297383","8534747","8830144","9122706","9414112","9706157","10000467","10345269","10685037","11021340","11353134","11679893","12039593","12385958","12725541","13067107","13417259","13855144","14294430","14734782","15174934","15617293","16143836","16673962","17211822","17759861","18321642","18931966","",
"Low income","LIC","Population ages 65 and above, female","SP.POP.65UP.FE.IN","2456174","2520220","2582693","2643160","2700714","2755271","2848052","2935296","3017941","3098088","3176643","3281423","3384345","3484145","3578646","3667434","3790390","3908685","4023510","4135502","4244782","4367176","4481424","4591084","4700662","4812574","4964014","5120138","5279065","5437456","5594079","5779063","5961314","6142573","6325651","6512206","6723699","6933685","7143536","7352717","7560756","7792312","8019803","8246827","8478528","8718754","9020794","9328137","9640166","9955592","10275200","10622648","10975343","11332582","11690681","12049198","12414874","",
"Liechtenstein","LIE","Population ages 65 and above, female","SP.POP.65UP.FE.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Population ages 65 and above, female","SP.POP.65UP.FE.IN","202109","201963","202128","199915","201263","201618","205203","208486","212358","216151","220545","226660","233184","241221","248799","256839","266533","276098","286095","297079","308434","317751","330747","344350","358899","374632","390601","407750","425855","444612","463731","482675","501140","519346","537518","555863","567048","577079","586493","595793","605456","627123","648787","670788","693805","718578","736933","756125","777695","803374","834455","881281","933425","989370","1047404","1105187","1164896","",
"Lower middle income","LMC","Population ages 65 and above, female","SP.POP.65UP.FE.IN","17993867","18528465","19059844","19574688","20068385","20534239","21165619","21772827","22369668","22968693","23579906","24364447","25137707","25904329","26668689","27435387","28381746","29329055","30259344","31142851","31966582","32868100","33689959","34474527","35274953","36125802","37141354","38184662","39258878","40363544","41509102","42906402","44327189","45747654","47133183","48497733","50124178","51704841","53283365","54903640","56593379","58399362","60205027","61976922","63648303","65192342","66950820","68584150","70134648","71668631","73248887","75162302","77102321","79137114","81335426","83782866","86669383","",
"Low & middle income","LMY","Population ages 65 and above, female","SP.POP.65UP.FE.IN","48485478","49441090","50464382","51598153","52689943","53805641","55730198","57694793","59710280","61755263","63814893","66209125","68543475","70859858","73190396","75541902","78265349","80996507","83711266","86296367","88677841","91163138","93424742","95539720","97661065","99921318","102485058","105123639","107847403","110701049","113730752","117047893","120617050","124343839","128017927","131590296","135746733","139615406","143345722","147202940","151287627","155673149","160200348","164760704","169045277","172929156","176971153","180699592","184349768","188241512","192549429","197531602","202771947","208484269","214991856","222534735","231289069","",
"Lesotho","LSO","Population ages 65 and above, female","SP.POP.65UP.FE.IN","23122","23492","23854","24182","24450","24637","24985","25252","25465","25677","25905","26362","26815","27271","27713","28129","28722","29271","29809","30363","30931","31818","32784","33812","34815","35701","36594","37388","38180","38996","39855","40678","41397","42140","43050","44163","45627","47160","48653","49965","51004","52029","52844","53421","53685","53625","53697","53462","53134","52988","53172","53649","54356","55243","56252","57337","58849","",
"Late-demographic dividend","LTE","Population ages 65 and above, female","SP.POP.65UP.FE.IN","27538087","27851914","28240070","28762665","29278030","29848677","31041279","32307766","33638876","34991652","36333213","37741675","39103315","40454909","41828867","43231536","44835073","46454596","48074422","49606640","50984091","52343081","53551948","54648803","55742099","56934986","58219198","59563333","60966813","62470521","64094110","65734638","67554267","69510060","71449282","73311930","75448890","77334719","79107920","80956844","82945144","85146291","87484209","89864260","92049410","93930916","95691200","97236443","98765238","100540544","102667820","105174895","107907896","111003904","114693170","119121013","124253590","",
"Lithuania","LTU","Population ages 65 and above, female","SP.POP.65UP.FE.IN","138723","144242","149847","155478","161321","167358","173408","179455","185494","191400","197846","204687","211116","217235","223212","228985","233377","237834","241738","244005","244561","243835","241660","239102","237625","238235","241028","245784","252024","258367","264017","271116","277816","283657","288776","293405","299407","304933","310103","315161","320255","327141","334155","341167","346978","350672","352713","355529","358239","360028","357715","355219","355705","357236","359355","361355","359586","",
"Luxembourg","LUX","Population ages 65 and above, female","SP.POP.65UP.FE.IN","18995","19504","20068","20601","21178","21799","22463","23048","23626","24249","24867","25541","26241","26886","27568","28168","28762","29221","29613","29893","30058","30243","30212","30089","30029","30104","30327","30699","31155","31698","32316","32911","33491","34049","34578","35083","35581","35983","36335","36710","37090","37599","38042","38522","39049","39574","39797","39954","40192","40500","40877","41415","42082","42777","43561","44442","45687","",
"Latvia","LVA","Population ages 65 and above, female","SP.POP.65UP.FE.IN","150036","153610","156873","160268","164069","168098","172088","176501","181489","186245","190572","194838","198619","202122","205880","209825","213049","216785","220212","221716","220866","219461","216074","211920","208680","207397","208173","210895","214785","218174","220463","225393","228897","231211","233730","235925","238144","239344","239967","241062","242405","244898","247754","250969","253351","254976","257442","259790","261066","260249","257867","256417","256039","255900","256158","256912","257350","",
"Macao SAR, China","MAC","Population ages 65 and above, female","SP.POP.65UP.FE.IN","5525","5545","5621","5732","5867","6008","6170","6364","6565","6725","6824","7176","7482","7745","8004","8282","8662","9078","9562","10135","10852","11050","11298","11595","11952","12336","12484","12707","12973","13228","13462","14092","14698","15264","15829","16398","16844","17287","17742","18204","18651","18842","19057","19312","19596","19903","20059","20108","20126","20228","20529","21400","22529","23920","25553","27419","29591","",
"St. Martin (French part)","MAF","Population ages 65 and above, female","SP.POP.65UP.FE.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Population ages 65 and above, female","SP.POP.65UP.FE.IN","198407","208310","217757","226982","236417","246219","257736","269376","280814","291473","301086","310069","318185","325461","331833","337330","341970","345875","349602","353777","358829","366560","375094","384980","397063","411911","430692","452067","475889","501923","530025","561697","594284","627408","660630","693667","724200","754226","783823","812838","841293","870004","897024","922903","948429","973977","1000178","1027963","1055963","1081614","1103819","1120578","1133914","1148117","1169623","1202353","1242308","",
"Monaco","MCO","Population ages 65 and above, female","SP.POP.65UP.FE.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Population ages 65 and above, female","SP.POP.65UP.FE.IN","99341","100064","100690","101442","102550","104238","107417","111049","114817","118292","121169","124731","127417","130049","133489","137929","143317","149433","155519","160319","163454","165730","166323","166206","166874","169089","173092","178131","183674","189027","193923","198302","202266","205459","207525","208171","210864","211757","212529","213004","213575","216263","219115","221625","223237","223492","225464","226470","226709","226490","225925","225479","223765","221280","219846","221353","229667","",
"Madagascar","MDG","Population ages 65 and above, female","SP.POP.65UP.FE.IN","90364","93363","96052","98546","101046","103638","107184","110601","113990","117467","121065","125762","130489","134836","138252","140465","142648","143864","144299","144174","143634","144616","145277","145874","146738","148095","150826","153894","157273","160900","164758","170261","175926","181861","188210","195056","202819","210768","218792","226755","234599","243359","252099","260743","269128","277240","286325","295084","303668","312191","320791","329828","338762","348323","359426","372655","388641","",
"Maldives","MDV","Population ages 65 and above, female","SP.POP.65UP.FE.IN","807","822","836","847","855","856","874","888","900","914","932","967","1005","1044","1089","1137","1201","1271","1340","1416","1487","1563","1638","1707","1790","1875","1970","2073","2183","2290","2332","2474","2591","2725","2814","3001","3211","3370","3608","3895","4170","4504","4830","5191","5563","5945","6372","6877","7311","7395","7604","7753","7817","7864","7931","8058","8245","",
"Middle East & North Africa","MEA","Population ages 65 and above, female","SP.POP.65UP.FE.IN","2066980","2136822","2207233","2276665","2345980","2414514","2493045","2572135","2649132","2726834","2806071","2895925","2985689","3076509","3163265","3245655","3334190","3418010","3500524","3586416","3677138","3780031","3887789","4001705","4123105","4256468","4406206","4564639","4731332","4904983","5111857","5319823","5512479","5720110","5933126","6162672","6387075","6612620","6838219","7064981","7292275","7514913","7731701","7945188","8156235","8365794","8557895","8748943","8944518","9154048","9379121","9605432","9838765","10089952","10377752","10716456","11134367","",
"Mexico","MEX","Population ages 65 and above, female","SP.POP.65UP.FE.IN","678069","709118","740407","772394","805982","841576","878817","917503","957110","996336","1034455","1073834","1111032","1147441","1185593","1226944","1270104","1318515","1369190","1417473","1461381","1508234","1549335","1589161","1634151","1687737","1747835","1814361","1886800","1963617","2044150","2123059","2205348","2290120","2376364","2463350","2554074","2644491","2732960","2817304","2896857","2967655","3033130","3098643","3171226","3255584","3348008","3452354","3565326","3681367","3797821","3907083","4014641","4128629","4260342","4416788","4587466","",
"Marshall Islands","MHL","Population ages 65 and above, female","SP.POP.65UP.FE.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Population ages 65 and above, female","SP.POP.65UP.FE.IN","46029304","46920870","47881689","48954993","49989229","51050370","52882146","54759497","56692339","58657175","60638250","62927702","65159130","67375713","69611750","71874468","74474959","77087822","79687756","82160865","84433059","86795962","88943318","90948636","92960403","95108744","97521044","100003501","102568338","105263593","108136673","111268830","114655736","118201266","121692276","125078090","129023034","132681721","136202186","139850223","143726871","147880837","152180545","156513877","160566749","164210402","167950359","171371455","174709602","178285920","182274229","186908954","191796604","197151687","203301175","210485537","218874195","",
"Macedonia, FYR","MKD","Population ages 65 and above, female","SP.POP.65UP.FE.IN","38207","38287","38269","38207","38190","38244","39033","39900","40849","41884","42994","44567","46195","47926","49821","51924","54255","56771","59236","61265","62667","63247","63178","62868","62878","63544","65243","67511","70238","73225","76350","79854","83425","87096","90915","94914","98081","101376","104763","108149","111446","114966","118280","121391","124304","127030","128720","130221","131619","132996","134407","136300","138117","140081","142505","145569","149244","",
"Mali","MLI","Population ages 65 and above, female","SP.POP.65UP.FE.IN","59710","61577","63068","64298","65452","66642","69934","73191","76357","79359","82176","86650","91014","95186","99110","102762","107719","112420","116886","121177","125326","131017","136660","142038","146892","151045","155858","160176","164231","168268","172415","175731","178983","182080","184855","187216","189237","190842","192108","193084","193813","196018","197785","199401","201290","203651","208800","214350","219838","224620","228405","233148","236915","240210","243715","247842","254506","",
"Malta","MLT","Population ages 65 and above, female","SP.POP.65UP.FE.IN","12523","12763","12982","13193","13421","13652","13974","14405","14906","15428","16038","16277","16378","16383","16350","16432","16579","16709","16937","17121","17265","17477","17867","18079","18050","18388","18928","19365","19884","20435","20962","21929","22527","23117","23714","24287","24803","25343","25871","26401","26964","27691","28473","29287","30127","30967","31760","32555","33566","34852","36320","37327","38683","40284","41925","43526","45205","",
"Myanmar","MMR","Population ages 65 and above, female","SP.POP.65UP.FE.IN","413316","428269","441559","453950","466568","479926","498055","516629","535348","553647","571299","591017","610260","628930","646896","664229","684408","703439","722053","741218","761475","786464","811703","836733","860912","884004","909727","934366","958246","981767","1005235","1035772","1064492","1091814","1118197","1143873","1172371","1199298","1224072","1245523","1262959","1284284","1301743","1315640","1326384","1334682","1348128","1360857","1373844","1388034","1404679","1430759","1457560","1489358","1532002","1588592","1661026","",
"Middle East & North Africa (excluding high income)","MNA","Population ages 65 and above, female","SP.POP.65UP.FE.IN","1907658","1970904","2033337","2094965","2155784","2215639","2286042","2355057","2423187","2490952","2558745","2637118","2715430","2792158","2864725","2932182","3006982","3076051","3143239","3212968","3287828","3378327","3474647","3578052","3690229","3812849","3947281","4088622","4236399","4389761","4572072","4749505","4929570","5113206","5301601","5496013","5701090","5906943","6112936","6318532","6523150","6726980","6926135","7122123","7314644","7504171","7675143","7843379","8013917","8192928","8386598","8586892","8790772","9008393","9257922","9553315","9918522","",
"Montenegro","MNE","Population ages 65 and above, female","SP.POP.65UP.FE.IN","17456","17826","18166","18451","18660","18781","19274","19741","20256","20921","21789","22435","23183","23987","24808","25598","26379","27147","27870","28493","28998","29300","29468","29552","29634","29768","29950","30053","30097","30142","30258","30891","31709","32690","33805","35021","35969","36950","37961","39009","40099","41451","42810","44105","45131","45894","46182","46266","46283","46393","46652","47058","47568","48228","49074","50102","51383","",
"Mongolia","MNG","Population ages 65 and above, female","SP.POP.65UP.FE.IN","25980","27166","28281","29307","30213","30988","31699","32311","32920","33644","34550","36010","37564","39060","40290","41157","41672","41863","41918","42045","42378","43129","43973","44846","45648","46315","47229","48015","48668","49231","49712","49895","49871","49625","49153","48505","49086","49452","49630","49667","49574","50385","51146","51879","52590","53269","54527","55788","57010","58158","59199","60659","62066","63532","65206","67209","69509","",
"Northern Mariana Islands","MNP","Population ages 65 and above, female","SP.POP.65UP.FE.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Population ages 65 and above, female","SP.POP.65UP.FE.IN","115006","118527","121817","124892","127759","130442","134549","138464","142194","145735","149084","153822","158306","162654","166986","171392","176848","182360","187755","192823","197431","203521","208941","213522","217101","219636","224279","227741","230824","234485","239316","244657","251433","258903","266194","272837","283230","292793","301810","310648","319584","330697","341802","352907","364027","375177","388179","401290","414413","427395","440205","453968","467428","480915","494853","509511","525640","",
"Mauritania","MRT","Population ages 65 and above, female","SP.POP.65UP.FE.IN","8237","8791","9375","9984","10612","11260","11970","12687","13417","14169","14947","15776","16611","17464","18335","19219","20158","21106","22072","23052","24051","25106","26168","27231","28304","29393","30533","31666","32798","33939","35103","36313","37526","38763","40029","41345","42648","43966","45310","46689","48105","49630","51147","52688","54246","55833","57511","59166","60849","62594","64430","66363","68352","70378","72428","74500","76715","",
"Mauritius","MUS","Population ages 65 and above, female","SP.POP.65UP.FE.IN","9703","10092","10430","10736","11035","11342","11645","11979","12341","12705","13074","13592","14100","14609","15149","15719","16720","17802","18888","20124","21425","22273","23038","23735","24510","25283","26203","27178","28166","29131","29997","30970","31911","32769","33768","34718","36092","37674","39199","40735","42067","43229","44279","45292","46255","47250","48514","49904","51454","53267","55462","58158","61250","64600","68185","72009","75372","",
"Malawi","MWI","Population ages 65 and above, female","SP.POP.65UP.FE.IN","54310","55212","56071","56894","57700","58508","60120","61756","63263","64457","65272","66486","67413","68250","69283","70650","72963","75496","78241","81190","84351","88048","91829","95850","100335","105430","112366","120306","128563","136238","142685","148725","153020","156204","159211","162749","164656","167395","170692","174188","177642","182557","187518","192641","198047","203798","211583","219609","228022","237102","246945","257351","268851","280839","292345","302854","312824","",
"Malaysia","MYS","Population ages 65 and above, female","SP.POP.65UP.FE.IN","135388","138145","141329","144542","147212","149069","153556","157580","161713","166821","173373","181096","189582","198260","206430","213777","220232","226234","232196","238628","245837","255049","264521","274180","283973","293937","304107","314111","323982","333903","344162","355499","367201","379142","391144","403259","416265","428828","441684","455864","471937","495473","519118","541140","562035","584859","613755","641510","666295","688895","712369","749283","790628","835465","882180","929853","977963","",
"North America","NAC","Population ages 65 and above, female","SP.POP.65UP.FE.IN","9845943","10133509","10414353","10697152","10991781","11289900","11605349","11932818","12267721","12609901","12978415","13367605","13731500","14095791","14475944","14880743","15247284","15629255","16032820","16456588","16870148","17242290","17597560","17947997","18309900","18698790","19046820","19404109","19770623","20147962","20541952","20875861","21191010","21471452","21713840","21928140","22078019","22222116","22347507","22468504","22594173","22711007","22805926","22907325","23068653","23291659","23581211","23929770","24353488","24853942","25446474","26086711","26824549","27625276","28484228","29369167","30281493","",
"Namibia","NAM","Population ages 65 and above, female","SP.POP.65UP.FE.IN","12863","13143","13402","13657","13915","14187","14585","14990","15392","15774","16128","16599","17036","17432","17818","18188","18716","19233","19726","20207","20677","21231","21775","22345","22974","23676","24366","25118","25916","26750","27596","28557","29485","30382","31250","32097","33015","33899","34743","35491","36132","36986","37671","38253","38806","39372","40217","41074","41965","42886","43850","45021","46248","47563","48998","50576","52334","",
"New Caledonia","NCL","Population ages 65 and above, female","SP.POP.65UP.FE.IN","1524","1561","1599","1632","1665","1697","1753","1797","1846","1922","2073","2259","2409","2513","2606","2672","2736","2807","2874","2924","2985","3105","3228","3345","3464","3587","3718","3858","4008","4158","4329","4478","4618","4762","4932","5099","5348","5631","5934","6242","6558","6902","7252","7593","7940","8313","8929","9561","10270","10978","11803","12170","12589","12975","13430","13909","14384","",
"Niger","NER","Population ages 65 and above, female","SP.POP.65UP.FE.IN","23233","25459","27759","30024","32122","33995","35869","37527","39065","40616","42264","44334","46427","48524","50595","52645","55272","57863","60433","62994","65575","68745","71961","75198","78459","81750","85415","89213","93149","97197","101355","105496","109711","114073","118660","123528","128152","132996","138077","143418","149055","154765","160682","166899","173561","180755","188704","196957","205475","214160","222989","233205","243670","254215","264537","274474","283743","",
"Nigeria","NGA","Population ages 65 and above, female","SP.POP.65UP.FE.IN","714186","736247","756525","774314","788703","799481","820969","839044","854385","867783","879820","904500","926982","947799","967599","986904","1017069","1046475","1074897","1102012","1127809","1167220","1204336","1239604","1273700","1307363","1348257","1387243","1424379","1459568","1492969","1535991","1575527","1612141","1646328","1678628","1719163","1755214","1787668","1817482","1845523","1888536","1926711","1960773","1991698","2020486","2080302","2136865","2189941","2239080","2284597","2356529","2423222","2485442","2544011","2599936","2680955","",
"Nicaragua","NIC","Population ages 65 and above, female","SP.POP.65UP.FE.IN","25322","26032","26663","27255","27883","28579","29619","30682","31787","32920","34077","35499","36946","38432","39955","41527","43323","45184","47110","49071","51045","53085","55122","57201","59431","61847","64365","67038","69852","72773","75776","78959","82175","85397","88576","91693","95059","98316","101514","104716","107964","111728","115482","119300","123280","127496","132073","136959","141937","146660","150989","154826","158306","162046","166918","173465","181301","",
"Netherlands","NLD","Population ages 65 and above, female","SP.POP.65UP.FE.IN","544032","559990","577749","596176","615191","634962","654429","673294","692059","712459","734543","755521","775752","795209","814924","836132","859317","881027","902809","924683","946672","967424","984090","999410","1016334","1036496","1056209","1079042","1102954","1125268","1146445","1164282","1179429","1192428","1204319","1215884","1225842","1236879","1249436","1262256","1275053","1288991","1300513","1309741","1318265","1327109","1339770","1354530","1374626","1401816","1435846","1475787","1519601","1565250","1611399","1656295","1697573","",
"Norway","NOR","Population ages 65 and above, female","SP.POP.65UP.FE.IN","217720","222948","228789","234962","241210","247408","254395","261244","268004","274829","281674","287655","294027","300425","306783","313162","319919","326588","333208","339770","346330","353397","360087","366434","372657","379084","384845","391015","397116","401888","405283","407338","408749","409305","409073","408179","406767","404987","403103","401470","399795","398060","396471","395322","394692","395101","395423","396806","399610","403824","409923","418423","429068","440488","451429","460908","470210","",
"Nepal","NPL","Population ages 65 and above, female","SP.POP.65UP.FE.IN","139405","144994","149891","154341","158762","163341","170030","176805","183542","190053","196245","204753","213011","220952","228519","235717","245185","254272","262957","271219","279089","289045","298627","307988","317339","326802","338798","350746","362552","374050","385173","398903","412169","425041","437585","449881","463837","477497","490811","503733","516244","532385","547817","562960","578274","594164","611913","630482","649998","670419","692027","713685","738013","766760","801326","842383","881369","",
"Nauru","NRU","Population ages 65 and above, female","SP.POP.65UP.FE.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Population ages 65 and above, female","SP.POP.65UP.FE.IN","114109","115599","118043","120104","122427","124282","127321","130331","132224","134361","137446","140051","143123","146587","150546","154794","159666","164099","168261","171502","175245","178533","182565","187250","191345","195395","198036","202645","206256","210202","214710","226512","229916","233562","237736","242289","246569","250049","252537","254375","256717","257916","262348","267817","272384","276363","282273","287497","292973","300022","308944","315827","323711","333503","346305","360684","376436","",
"OECD members","OED","Population ages 65 and above, female","SP.POP.65UP.FE.IN","38519409","39615671","40697498","41806207","42939153","44087668","45277854","46463835","47640813","48920888","50182687","51546659","52904741","54228393","55630058","57050997","58470625","59958502","61434557","62770584","63872496","64748091","65309850","65747269","66331107","67240904","68412136","69849533","71476986","73159837","74804913","76364336","77849415","79238522","80570526","81902400","83214467","84499045","85758788","87033581","88329037","89636632","90962542","92322248","93720839","95172234","96686872","98240147","99920250","101757752","103871771","105867815","108328041","111064494","113940514","116839335","119638529","",
"Oman","OMN","Population ages 65 and above, female","SP.POP.65UP.FE.IN","8413","8717","9035","9359","9687","10014","10418","10820","11221","11619","12027","12480","12935","13394","13866","14343","14886","15413","15940","16476","17038","17671","18330","18976","19579","20129","20937","21702","22445","23184","23942","24535","24989","25307","25497","25582","26309","27099","27946","28830","29780","30381","30777","30975","30999","30860","32049","33386","34846","36359","37877","39431","41343","43725","46731","50405","53154","",
"Other small states","OSS","Population ages 65 and above, female","SP.POP.65UP.FE.IN","278476","284382","290043","295094","299695","304041","312856","321824","331228","340864","350682","358903","366510","373505","380205","386755","394299","401499","408064","413556","417836","424868","431013","436455","442168","449247","457797","467227","477182","487317","497333","511363","523483","534720","546685","558905","572365","585842","599121","613964","628982","644064","659033","673648","687603","700750","714933","728545","742273","756262","771673","787763","805360","824674","845923","869612","895683","",
"Pakistan","PAK","Population ages 65 and above, female","SP.POP.65UP.FE.IN","901294","901381","902720","905078","908170","912008","925043","938809","953321","968588","984627","1007125","1030259","1054935","1081994","1111905","1147330","1185177","1225765","1269232","1315646","1363818","1414459","1467722","1523416","1581395","1641042","1700829","1761491","1823979","1888950","1952006","2017308","2085137","2155257","2227866","2303961","2380463","2458568","2539710","2624694","2711933","2800645","2892349","2988064","3088414","3197770","3305819","3412730","3518816","3624188","3724858","3827559","3930448","4030227","4126602","4228185","",
"Panama","PAN","Population ages 65 and above, female","SP.POP.65UP.FE.IN","20001","20709","21434","22177","22935","23732","24595","25488","26404","27356","28342","29428","30535","31686","32877","34139","35554","37022","38552","40128","41750","43476","45238","47043","48904","50837","52712","54631","56625","58719","60934","63038","65260","67615","70101","72731","75321","78009","80833","83847","87078","90404","93952","97711","101681","105867","110254","114800","119549","124562","129897","135212","140785","146670","152939","159666","166186","",
"Peru","PER","Population ages 65 and above, female","SP.POP.65UP.FE.IN","186219","192968","199665","206225","212529","218530","225044","231261","237394","243722","250412","258827","267519","276431","285450","294521","304605","314540","324396","334243","344129","355181","366387","377776","389274","400911","415125","428958","442769","457137","472384","489790","508097","527258","547034","567282","589305","611412","633684","656223","679176","714244","749507","785090","820997","857207","881722","907302","934375","963294","994386","1024212","1055819","1089827","1127124","1168301","1210616","",
"Philippines","PHL","Population ages 65 and above, female","SP.POP.65UP.FE.IN","504547","514735","522675","529147","535192","541338","550532","559392","568800","579763","592977","612240","633057","655116","678010","701522","729215","756996","784551","811358","837233","864153","889653","914664","940433","967703","999001","1031010","1062654","1092358","1119492","1146678","1171442","1195540","1221330","1250364","1288995","1329422","1371697","1415695","1461404","1513389","1566497","1620301","1674533","1729902","1823120","1918013","2014619","2116863","2230869","2303154","2384683","2473270","2566411","2663599","2768567","",
"Palau","PLW","Population ages 65 and above, female","SP.POP.65UP.FE.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","Population ages 65 and above, female","SP.POP.65UP.FE.IN","29488","30025","30600","31173","31702","32150","33177","34176","35119","35997","36806","38105","39336","40510","41644","42751","44334","45891","47427","48951","50476","52534","54611","56702","58810","60935","63231","65512","67781","70041","72293","74975","77602","80205","82815","85462","88402","91317","94223","97154","100146","103510","106948","110434","113905","117360","121414","125434","129480","133637","137980","142733","147587","152690","158250","164408","171397","",
