"Data Source","World Development Indicators",

"Last Updated Date","2017-12-22",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Czech Republic","CZE","Population ages 15-64, female","SP.POP.1564.FE.IN","3187006","3187765","3206362","3228589","3256555","3284897","3303878","3324148","3342278","3354228","3337671","3320209","3317768","3313100","3309980","3308593","3297181","3286514","3278993","3278460","3277277","3280748","3304651","3334807","3361623","3380021","3397703","3402292","3402901","3409090","3415520","3415727","3440576","3472872","3502067","3523325","3536204","3547444","3557809","3568778","3575185","3582408","3592912","3606278","3618266","3629179","3630660","3641192","3656625","3656610","3640476","3613695","3581952","3544151","3508041","3475529","3446309","",
"Germany","DEU","Population ages 15-64, female","SP.POP.1564.FE.IN","26327189","26269183","26187778","26092688","25980472","25917343","25862234","25761262","25698539","25751945","25709454","25643132","25701851","25756785","25762953","25677290","25624899","25598120","25621506","25748812","26009395","26246834","26521098","26784098","26955180","27032185","27057984","27008021","26949687","26986793","27082010","27152517","27269373","27390255","27445458","27498606","27556860","27579923","27566321","27557292","27550917","27514068","27472202","27395142","27298989","27203529","27090827","26981269","26865404","26743233","26655502","26161696","26219253","26294782","26386527","26568416","26834074","",
"Djibouti","DJI","Population ages 15-64, female","SP.POP.1564.FE.IN","22959","24229","25834","27677","29600","31527","33417","35420","37523","39719","42026","44247","46587","49327","52814","57215","62928","69815","77251","84485","91059","95057","98165","101171","104994","110161","118084","127218","136704","145669","153556","157613","160654","163227","165899","169153","174416","180208","186433","193064","199955","205476","211285","217295","223312","229272","235290","241420","247646","254003","260499","267266","274067","280928","287892","294951","301473","",
"Dominica","DMA","Population ages 15-64, female","SP.POP.1564.FE.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Denmark","DNK","Population ages 15-64, female","SP.POP.1564.FE.IN","1484063","1495246","1509267","1523949","1537736","1549424","1558277","1566467","1571307","1575034","1582026","1588981","1593765","1599504","1604430","1608381","1612184","1619207","1628070","1637098","1644960","1651720","1658681","1666137","1673423","1681071","1689324","1695581","1699148","1702316","1706914","1711570","1717834","1723878","1729170","1736761","1742929","1746919","1750178","1753024","1756217","1760643","1764157","1766739","1769113","1771681","1774509","1779487","1786824","1792751","1796500","1798000","1798813","1799254","1800406","1805396","1816637","",
"Dominican Republic","DOM","Population ages 15-64, female","SP.POP.1564.FE.IN","800234","822302","845951","871378","898996","929093","959934","993363","1029157","1067015","1106808","1147121","1189331","1233238","1278656","1325468","1372041","1419955","1468886","1518350","1568074","1616950","1665482","1713922","1762788","1812383","1860572","1909913","1959961","2009927","2059508","2110137","2159855","2209141","2258968","2309848","2360773","2413409","2467123","2520623","2573244","2628445","2681459","2733440","2786278","2840794","2894863","2951103","3008145","3063797","3116962","3170406","3221146","3269802","3317605","3365179","3412926","",
"Algeria","DZA","Population ages 15-64, female","SP.POP.1564.FE.IN","2923061","2965875","2999296","3032088","3077482","3142130","3211137","3302827","3410201","3521980","3631968","3729999","3827488","3927496","4035710","4155259","4272581","4402657","4543980","4694086","4851664","5009098","5178040","5357059","5545585","5743300","5940614","6148177","6364956","6590211","6823604","7061506","7307542","7561048","7822083","8090615","8350745","8619887","8895546","9172920","9449063","9742255","10025709","10303188","10578645","10851382","11110695","11359395","11597660","11826036","12043942","12232037","12424909","12611423","12781924","12934902","13074279","",
"East Asia & Pacific (excluding high income)","EAP","Population ages 15-64, female","SP.POP.1564.FE.IN","244656788","243800110","245416041","249845729","254840288","261103142","267055755","274026019","282033593","290544425","299036259","307002636","314804795","322679194","330742589","338977270","347624835","356483418","366034254","376321899","387016554","398603715","410846703","423136207","435023743","446852545","457683314","468743377","479572921","490013731","500238153","508498512","517555992","527043067","536409662","545305510","556354091","566028689","575160842","584983167","596000219","606383425","617849308","629867288","641400543","651885607","660925170","669143053","676505430","683012765","688694519","693711741","697982344","701563639","704643495","707275872","709310842","",
"Early-demographic dividend","EAR","Population ages 15-64, female","SP.POP.1564.FE.IN","265681259","270333326","275169980","280342885","286149618","292722824","298945457","306063542","313897883","322233406","330940810","339139098","347827546","357004801","366658357","376791512","386371477","396567004","407349072","418691245","430559530","442164495","454401218","467188786","480466687","494198815","507151367","520753957","534894776","549464705","564942558","579453969","594422823","609883722","625876150","642422975","658877818","675813726","693141406","710784245","728704296","745658411","763012809","780652414","798457694","816350980","834040068","851800713","869640899","887612967","905791065","923414769","941089273","958800637","976364455","993664638","1010437322","",
"East Asia & Pacific","EAS","Population ages 15-64, female","SP.POP.1564.FE.IN","289517978","290131520","292836384","298435683","304613630","312041604","318966922","326880587","335609556","345443034","354903071","363946159","372735884","381338434","390605082","399917742","409210635","418923621","429377984","440604295","452163473","464796461","477972971","491110247","503839644","516559705","528228716","540221849","552034838","563411369","574420300","583476855","593135991","603101766","612980190","622481110","634042334","644181868","653774303","663938426","675263981","686005975","697710538","709856998","721457831","731977700","741235795","749630569","757267253","763893911","769588756","774518456","778689492","782088732","784969458","787372974","789184255","",
"Europe & Central Asia (excluding high income)","ECA","Population ages 15-64, female","SP.POP.1564.FE.IN","94687568","95359200","96206680","97234538","98387406","99618582","100709277","101944738","103246541","104567047","105889012","107285852","108611893","109865034","111078361","112264053","113235058","114234693","115274366","116343999","117488138","118767773","120021882","121252654","122511741","123692389","124627950","125527371","126383766","127212440","127805697","128017711","128348549","128803846","129197332","129735949","130568854","131603662","132687570","133781440","134769193","135331852","135825187","136487935","137286622","138198521","139029995","139986491","141016334","142095092","142993998","143562286","143984242","144314761","144507102","144631218","144533632","",
"Europe & Central Asia","ECS","Population ages 15-64, female","SP.POP.1564.FE.IN","224243781","225410260","226968371","228815689","230770812","232713440","234318357","236020811","237766008","239552558","241209404","243033425","245048210","247024904","248961575","250872558","252457348","254057930","255797742","257791109","260131798","262642382","265258894","267873480","270351953","272495709","274072596","275403373","276592304","277811128","278908008","279559963","280483779","281503758","282360310","283328882","284551544","285992179","287478270","289013151","290336454","291446295","292567331","293897835","295400878","297028594","298461939","300156827","301907393","303419070","304443145","304461659","304703460","304888554","304892832","304794491","304704651","",
"Ecuador","ECU","Population ages 15-64, female","SP.POP.1564.FE.IN","1180620","1208673","1235881","1263954","1295764","1332690","1369924","1412349","1459039","1508355","1559339","1608174","1659941","1714169","1770638","1829306","1886867","1946995","2009783","2075495","2144237","2213227","2285130","2359847","2437184","2516858","2595668","2676900","2760156","2845099","2931536","3015988","3102685","3190885","3279768","3368909","3455873","3542621","3629483","3717187","3806017","3891420","3978563","4067241","4156627","4246324","4342274","4437100","4531623","4627294","4724447","4819451","4916955","5014690","5109352","5199279","5286579","",
"Egypt, Arab Rep.","EGY","Population ages 15-64, female","SP.POP.1564.FE.IN","7277016","7416340","7606823","7831979","8064754","8291341","8493213","8693716","8896353","9112737","9349354","9554977","9784665","10034770","10296255","10564275","10818173","11079935","11354294","11648310","11964495","12280023","12620722","12981202","13352772","13730007","14098926","14474966","14855802","15244608","15644574","15993220","16374400","16782677","17208553","17650138","18159829","18669263","19192898","19750405","20346631","20944702","21573154","22219002","22862456","23491248","24054900","24627016","25194726","25737574","26245586","26775419","27235663","27662037","28115129","28624184","29041255","",
"Euro area","EMU","Population ages 15-64, female","SP.POP.1564.FE.IN","89319117","89638353","90043338","90506183","90950604","91367662","91657530","91883697","92107318","92374319","92565522","92889842","93397144","93935115","94476880","95034247","95528278","96013943","96595905","97346001","98305014","99302936","100379918","101447702","102365656","103084867","103571083","103904344","104172641","104514771","104927972","105233281","105666881","106065491","106342006","106574978","106797978","107003850","107172842","107364402","107586151","107869471","108234289","108639672","109063645","109480015","109812189","110249976","110662165","110845059","110845723","110267118","110120441","110043878","109927490","109777452","109835419","",
"Eritrea","ERI","Population ages 15-64, female","SP.POP.1564.FE.IN","380278","388697","399006","410501","422220","433716","443297","453033","463196","474331","486716","497971","510785","524843","539694","555107","569443","584572","600581","617596","635637","652687","670537","689321","709210","730145","748811","768812","788141","804408","816225","808311","795626","781381","769523","762918","776864","796465","821566","851432","885036","927146","973086","1020590","1066638","1108990","1135147","1157458","1176683","1194300","1211882","1230252","","","","","","",
"Spain","ESP","Population ages 15-64, female","SP.POP.1564.FE.IN","10105989","10151941","10213008","10276328","10345575","10413187","10474719","10549359","10629148","10680458","10755334","10864571","10968497","11079576","11196238","11318082","11427143","11544287","11665354","11789633","11918342","12039053","12164306","12287042","12403115","12509693","12622579","12718764","12803784","12885349","12965453","13063373","13197821","13334278","13451306","13543362","13620845","13684784","13735739","13778043","13821086","13931708","14138226","14397138","14640264","14872852","15086223","15324180","15522583","15610891","15635790","15618762","15567261","15460982","15359008","15286793","15257441","",
"Estonia","EST","Population ages 15-64, female","SP.POP.1564.FE.IN","451588","453583","456906","460673","464894","468852","471358","472671","474765","477519","480548","484856","488776","492012","494965","497729","499454","501713","504124","506313","509227","513662","518532","523238","527366","530904","533442","535618","536769","537177","536864","532872","523280","510982","501416","493487","488282","484057","480253","482439","485782","483114","480610","478271","476069","473778","469900","466674","464036","461179","457489","452768","447575","442135","436896","432929","430039","",
"Ethiopia","ETH","Population ages 15-64, female","SP.POP.1564.FE.IN","6001622","6130851","6276701","6435199","6602316","6776035","6916268","7069856","7236815","7417555","7611701","7795850","7996767","8201618","8396986","8576629","8720390","8840338","8952641","9080394","9239603","9402815","9626446","9896885","10196081","10512007","10817356","11143594","11492372","11872068","12289512","12696755","13147660","13630623","14129530","14634983","15077733","15528894","15993069","16479851","16995303","17471384","17987252","18533324","19100816","19690001","20307147","20956208","21644010","22375718","23150523","23982268","24843776","25736611","26662493","27619022","28559511","",
"European Union","EUU","Population ages 15-64, female","SP.POP.1564.FE.IN","136724463","137261648","138010571","138887357","139755927","140527497","141144341","141727543","142255670","142794095","143228073","143695307","144443270","145232417","146011585","146785580","147459611","148050548","148709485","149596997","150819467","152095779","153540878","155034069","156351538","157383183","158081484","158524252","158849827","159206725","159669536","159882472","160366502","160990408","161468999","161892827","162224271","162626892","162958807","163377871","163648197","164010885","164428393","165018004","165656400","166296588","166804712","167367583","167883476","168168365","168160262","167437413","167129525","166857935","166534122","166158778","166015647","",
"Fragile and conflict affected situations","FCS","Population ages 15-64, female","SP.POP.1564.FE.IN","33251781","33828896","34427371","35072178","35804633","36642384","37393191","38269140","39242570","40274028","41342661","42274097","43275339","44349231","45506512","46752505","47956096","49260966","50638728","52061270","53513183","54780084","56093211","57458403","58883997","60379063","61719020","63164041","64731384","66442686","68790982","70816619","73019458","75354418","77767133","80221492","82464544","84763970","87126318","89587456","92160230","94632271","97251278","99992968","102832577","105756233","108573417","111490334","114504524","117610750","120806637","123871671","127059157","130370897","133804435","137361471","141024524","",
"Finland","FIN","Population ages 15-64, female","SP.POP.1564.FE.IN","1432559","1445808","1464028","1486340","1506621","1521799","1534037","1548086","1559809","1562933","1560385","1565980","1578596","1590364","1600872","1609519","1614946","1617875","1620076","1622525","1627132","1632083","1642150","1653709","1662347","1665940","1668187","1667057","1664405","1663002","1663879","1668088","1672436","1676059","1680262","1685547","1688473","1694318","1701509","1707705","1711830","1716985","1719751","1721016","1723696","1728482","1734522","1742566","1750914","1756436","1756995","1752912","1745857","1736199","1725204","1713626","1704528","",
"Fiji","FJI","Population ages 15-64, female","SP.POP.1564.FE.IN","94154","97865","102156","106784","111468","116065","120373","124601","128880","133421","138340","143061","148153","153513","158982","164414","168030","171584","175252","179237","183637","188447","193691","198685","202807","205890","207764","208668","209145","209903","211414","214286","217874","222096","226737","231475","234600","238004","241311","244089","246250","250662","254044","256956","260068","263677","265255","267834","271158","274747","278224","279899","281523","283053","284511","285997","288044","",
"France","FRA","Population ages 15-64, female","SP.POP.1564.FE.IN","14612579","14737147","14925577","15151248","15368301","15550479","15675352","15779146","15869035","15960328","16063716","16195092","16335087","16479347","16624078","16766409","16865647","16966506","17080449","17221921","17399827","17633700","17893584","18162783","18416416","18635292","18771532","18888877","18988672","19076265","19158766","19147798","19215239","19269701","19313744","19356726","19406506","19455545","19510180","19598728","19726746","19859427","20001139","20145269","20298491","20456731","20604676","20743379","20863246","20947713","20988565","21001084","20978062","20935584","20885887","20833352","20807001","",
"Faroe Islands","FRO","Population ages 15-64, female","SP.POP.1564.FE.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Population ages 15-64, female","SP.POP.1564.FE.IN","11013","11312","11552","11794","12097","12505","12969","13532","14130","14664","15072","15179","15144","15042","14982","15012","15395","15899","16512","17167","17841","18562","19278","19994","20743","21523","22132","22778","23448","24118","24787","25444","26081","26718","27356","27963","28483","28912","29300","29659","30010","29976","29959","29951","29932","29902","29904","29893","29892","29910","29974","30183","30438","30728","31016","31296","31583","",
"Gabon","GAB","Population ages 15-64, female","SP.POP.1564.FE.IN","158146","159139","160532","162352","164624","167367","170209","173629","177375","181136","184714","186279","187829","189455","191312","193538","195736","198352","201370","204747","208453","211878","215714","219958","224572","229532","234277","239485","245062","250921","257023","262950","269238","275855","282811","290108","297357","304980","313016","321550","330652","340281","350671","361739","373388","385543","398503","411888","425881","440786","456736","474155","492743","511838","530655","548705","562607","",
"United Kingdom","GBR","Population ages 15-64, female","SP.POP.1564.FE.IN","17395422","17436273","17525929","17615520","17678674","17719658","17698426","17682073","17659682","17631637","17612959","17609068","17603467","17593288","17590694","17608458","17638405","17692190","17777504","17897638","18035546","18143142","18246709","18359578","18477821","18582769","18626791","18653882","18669584","18684296","18704118","18727509","18743519","18757056","18783826","18827163","18888129","18964780","19058742","19165830","19279137","19396406","19527950","19669502","19827606","20000574","20169494","20340524","20501162","20639706","20766100","20824703","20862947","20891972","20936354","20991408","21061864","",
"Georgia","GEO","Population ages 15-64, female","SP.POP.1564.FE.IN","1249390","1260571","1271009","1281476","1292463","1304043","1313717","1323427","1334467","1348039","1364107","1384166","1404786","1424381","1444214","1462117","1477524","1492274","1505545","1521087","1537984","1554657","1571586","1588074","1602644","1615930","1626378","1635268","1646386","1645062","1638682","1640608","1643445","1647018","1623967","1578584","1540773","1517397","1509604","1505312","1500487","1495365","1489514","1474646","1461858","1452090","1437824","1425032","1412782","1398293","1380635","1359372","1336770","1312873","1287587","1274501","1267496","",
"Ghana","GHA","Population ages 15-64, female","SP.POP.1564.FE.IN","1749858","1799184","1854618","1912370","1967136","2016513","2052031","2082666","2112488","2147233","2190046","2236905","2293877","2356409","2418809","2478141","2522936","2565362","2611114","2667061","2737011","2821501","2923246","3036526","3154336","3272207","3379270","3486870","3597012","3712644","3835623","3961697","4096565","4237192","4379598","4521320","4650760","4779320","4911014","5051491","5204202","5358742","5528656","5710680","5900324","6095086","6295546","6501445","6711945","6925305","7138712","7333367","7526330","7718693","7912767","8111047","8301492","",
"Gibraltar","GIB","Population ages 15-64, female","SP.POP.1564.FE.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Population ages 15-64, female","SP.POP.1564.FE.IN","1018975","1030698","1041786","1053763","1069162","1089107","1105963","1127672","1152041","1175865","1197291","1208353","1217363","1224872","1231872","1239178","1238606","1239672","1243406","1250994","1263145","1276798","1298069","1325154","1356052","1389715","1420279","1454785","1496585","1549862","1616336","1697291","1792955","1894644","1992346","2080350","2141756","2191181","2233519","2275015","2319893","2359276","2402588","2450187","2502188","2558531","2612650","2673394","2739374","2809046","2881478","2950765","3024410","3102576","3185450","3273158","3363122","",
"Gambia, The","GMB","Population ages 15-64, female","SP.POP.1564.FE.IN","110670","111246","111937","112935","114220","115668","116730","117851","119102","120774","123040","124429","127355","131428","136036","140716","144428","147916","151422","155477","160379","163414","167835","173475","180024","187287","195539","204523","213855","223333","232898","239740","246816","254389","262615","271553","280041","289454","299717","310678","322192","332196","343045","354575","366624","379117","390778","403111","416229","430284","445313","460214","476150","493012","510662","528979","546642","",
"Guinea-Bissau","GNB","Population ages 15-64, female","SP.POP.1564.FE.IN","176991","178623","179875","181154","183065","185894","188459","191990","196187","200583","204899","208348","211922","215347","218346","220758","221170","221108","220985","221352","222613","224515","227371","231031","235287","239988","243918","248655","254061","259946","266238","272486","279116","286110","293485","301196","306672","312608","318995","325861","333331","341664","350919","361028","371822","383088","393551","404420","415682","427391","439571","451160","463545","476470","489626","502894","515445","",
"Equatorial Guinea","GNQ","Population ages 15-64, female","SP.POP.1564.FE.IN","74669","75318","75916","76634","77710","79253","80903","82997","85063","86535","87094","85333","82807","79885","77002","74513","72573","71042","70322","70864","72826","76509","81873","88092","94184","99577","103135","106156","108817","111394","114122","117195","120244","123496","127237","131599","136366","141830","147778","153975","160297","166482","173035","179870","186975","194421","202420","210901","219746","228997","238734","248588","259147","270118","281309","292711","303379","",
"Greece","GRC","Population ages 15-64, female","SP.POP.1564.FE.IN","2805463","2816350","2833007","2849780","2863930","2874064","2886247","2891040","2884776","2869766","2853202","2855323","2869694","2882372","2892023","2915150","2961146","2995722","3029012","3064251","3097010","3124074","3149285","3177967","3205418","3229605","3253837","3278767","3304300","3333991","3379806","3439582","3481567","3514945","3543605","3569596","3583948","3601118","3620198","3631301","3641111","3647317","3647855","3644671","3644832","3650744","3660848","3671135","3682351","3691958","3693711","3675626","3642537","3602222","3563448","3524620","3496492","",
"Grenada","GRD","Population ages 15-64, female","SP.POP.1564.FE.IN","23389","23447","23554","23667","23727","23719","23686","23596","23486","23405","23366","23970","24452","24800","25048","25231","25059","24891","24769","24680","24669","25450","26381","27338","28178","28796","28532","27959","27211","26423","25715","25632","25781","26132","26586","27070","27513","27859","28171","28530","28974","29469","30041","30670","31269","31800","32308","32720","33068","33398","33738","33986","34253","34514","34748","34935","35112","",
"Greenland","GRL","Population ages 15-64, female","SP.POP.1564.FE.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Population ages 15-64, female","SP.POP.1564.FE.IN","1071227","1097819","1124746","1153264","1185404","1222055","1256911","1296308","1339410","1384678","1431105","1471798","1514315","1558158","1602833","1648077","1687259","1727152","1768326","1811537","1857214","1901114","1948128","1998056","2050689","2105935","2160434","2218787","2280660","2345121","2411544","2479656","2547877","2617694","2691103","2768779","2842773","2922943","3007732","3094289","3181269","3273397","3365378","3459203","3558341","3664538","3776108","3896177","4022860","4152572","4283245","4421552","4557960","4693981","4832134","4973045","5109794","",
"Guam","GUM","Population ages 15-64, female","SP.POP.1564.FE.IN","13984","14595","15242","15865","16443","17010","17655","18353","19057","19748","20454","21419","22379","23306","24206","25109","26259","27442","28613","29718","30727","31653","32492","33249","33965","34667","35488","36305","37165","38100","39103","40071","41116","42183","43248","44287","45219","46158","47070","47915","48643","49007","49230","49358","49486","49674","49866","50144","50465","50762","50986","51205","51361","51498","51689","51966","52339","",
"Guyana","GUY","Population ages 15-64, female","SP.POP.1564.FE.IN","142374","145250","148168","151112","154127","157313","160786","164173","167427","170597","173733","178182","182449","186344","189824","193035","196553","199928","203206","206389","209420","212303","214454","215852","216916","218197","219839","221693","223539","225160","226580","228352","230326","232188","233697","234677","234685","234036","232644","230599","228251","227297","226180","225229","224801","225010","226761","228845","231180","233448","235478","238321","241076","243737","246344","248861","250916","",
"High income","HIC","Population ages 15-64, female","SP.POP.1564.FE.IN","240626052","243572974","246467029","249627119","252846933","255935134","258637785","261307280","263706489","266760969","269515564","272681262","275901828","278857912","282297839","285718657","288499928","291579991","294854897","298373997","301916582","305574980","309157590","312551770","315678385","318589999","321031400","323368313","325659619","328021048","330481344","333061715","335124920","337556871","339933978","342874083","345347933","347983151","350651200","353255006","355694290","358425827","361003488","363450658","365992229","368573959","371075441","373769675","376569771","378800817","380438764","381129747","382156037","383001910","383711708","384191895","384836117","",
"Hong Kong SAR, China","HKG","Population ages 15-64, female","SP.POP.1564.FE.IN","836948","854199","888038","919627","944856","974970","984774","1017167","1051062","1082891","1126101","1170902","1212432","1265282","1324453","1368109","1394538","1425601","1463008","1555895","1607875","1660488","1700608","1739819","1769495","1800420","1838527","1872272","1902137","1934770","1953016","1983756","2012888","2059274","2118480","2174776","2288679","2327937","2368768","2411598","2452260","2493443","2526443","2543024","2585695","2621134","2669435","2723645","2769383","2800088","2838543","2868355","2907581","2919968","2933367","2943107","2945077","",
"Honduras","HND","Population ages 15-64, female","SP.POP.1564.FE.IN","515487","526491","538131","550761","564978","581054","596314","613507","632388","652583","673891","693718","715363","738454","762551","787464","812127","837482","863897","892072","922320","952009","984225","1018386","1053636","1089575","1125455","1162327","1200389","1240064","1281594","1324851","1369569","1415924","1464133","1514277","1565080","1618478","1673991","1730925","1788958","1849074","1910100","1972379","2036629","2103189","2170752","2240827","2312735","2385509","2458537","2532271","2606039","2679807","2753459","2826711","2899471","",
"Heavily indebted poor countries (HIPC)","HPC","Population ages 15-64, female","SP.POP.1564.FE.IN","44345959","45190597","46130784","47157001","48263822","49448902","50466277","51598967","52833053","54154929","55556585","56786960","58129415","59570022","61097657","62706182","64161239","65720033","67365834","69088345","70886917","72456260","74160829","75999997","77976264","80093572","82087578","84276475","86656259","89230885","92001595","94749426","97737652","100911968","104209695","107593962","110595746","113716252","116972038","120394873","124009243","127538179","131316228","135309378","139480488","143811080","148011916","152417489","157032516","161868650","166932737","172062882","177460969","183112523","189000834","195113710","201260224","",
"Croatia","HRV","Population ages 15-64, female","SP.POP.1564.FE.IN","1419387","1428441","1438736","1450272","1462352","1474590","1484563","1496365","1508602","1519338","1528572","1535940","1540164","1542652","1544881","1547834","1549894","1549154","1557442","1563603","1571218","1583042","1598067","1611928","1623516","1633109","1638559","1641570","1643531","1643414","1645518","1547812","1530184","1585034","1585206","1587976","1527658","1552141","1525290","1540669","1495543","1495539","1493437","1493083","1492864","1493867","1495038","1493749","1491961","1488411","1482603","1432831","1426052","1419956","1410724","1393769","1376514","",
"Haiti","HTI","Population ages 15-64, female","SP.POP.1564.FE.IN","1125009","1140662","1155107","1169490","1185949","1205595","1222924","1244172","1268276","1293675","1319638","1343063","1367758","1393985","1422140","1452369","1481855","1512287","1543921","1576878","1610962","1640382","1671496","1703703","1736656","1770383","1798404","1829916","1863937","1899432","1936267","1975836","2015555","2057062","2102702","2153416","2204526","2260496","2320027","2380894","2441815","2499665","2558614","2618348","2678779","2739941","2800255","2860481","2921100","2983095","3046914","3107842","3171283","3235839","3299449","3361043","3420577","",
"Hungary","HUN","Population ages 15-64, female","SP.POP.1564.FE.IN","3409294","3429530","3439638","3445510","3456361","3470764","3490614","3512629","3535229","3559145","3581028","3585627","3596592","3608310","3615813","3615853","3608140","3582556","3548131","3520380","3510525","3507668","3529583","3562961","3589025","3599140","3607810","3594931","3572947","3525996","3497449","3498234","3514044","3535883","3554002","3563887","3566110","3563526","3557369","3550295","3546376","3546871","3543844","3539854","3537709","3535586","3527610","3521914","3517737","3514894","3508537","3490373","3463601","3442827","3418022","3389360","3356177","",
"IBRD only","IBD","Population ages 15-64, female","SP.POP.1564.FE.IN","541395674","544680231","550692584","559926696","570429930","582879551","594575925","608234892","623612244","639815669","656142692","671693437","687347057","703333902","719842105","736899311","753749756","771267184","789886006","809605851","830100508","851181524","873324230","895810947","918196672","940688046","961433732","982760347","1004163775","1025485351","1046688824","1065405191","1085398938","1106329223","1127451663","1148563011","1171939917","1194412174","1216630609","1239776164","1264003092","1286710680","1310718817","1335637777","1360303289","1384054896","1405829874","1426917792","1447203532","1466681657","1485000469","1502007725","1518313330","1533762727","1548317659","1561988642","1574322977","",
"IDA & IBRD total","IBT","Population ages 15-64, female","SP.POP.1564.FE.IN","644838913","650068553","658221216","669786164","682814566","697986084","712122195","728486663","746792399","766103373","785695017","804155655","822912992","842206759","862243961","883065230","903506206","924936741","947749525","971905154","997053097","1022399128","1049131316","1076501829","1104039282","1131939472","1157796912","1184591384","1211791817","1239238828","1266902056","1291783130","1318353372","1346206683","1374549332","1403178451","1433734713","1463711700","1493754468","1525028136","1557734276","1588525530","1621029522","1654789081","1688555904","1721621525","1752488549","1782927416","1812828023","1842214646","1870852363","1897918543","1924561768","1950713928","1976284280","2001258847","2024950835","",
"IDA total","IDA","Population ages 15-64, female","SP.POP.1564.FE.IN","103443239","105388322","107528632","109859468","112384636","115106533","117546270","120251771","123180155","126287704","129552325","132462218","135565935","138872857","142401856","146165919","149756450","153669557","157863519","162299303","166952589","171217604","175807086","180690882","185842610","191251426","196363180","201831037","207628042","213753477","220213232","226377939","232954434","239877460","247097669","254615440","261794796","269299526","277123859","285251972","293731184","301814850","310310705","319151304","328252615","337566629","346658675","356009624","365624491","375532989","385851894","395910818","406248438","416951201","427966621","439270205","450627858","",
"IDA blend","IDB","Population ages 15-64, female","SP.POP.1564.FE.IN","33127058","33734889","34404348","35129407","35906549","36736595","37487927","38316827","39217007","40183483","41214327","42200848","43257720","44395750","45629194","46963937","48283992","49736818","51298823","52938270","54636937","56247095","57936920","59700974","61540185","63454459","65255182","67146676","69123367","71185365","73348374","75318966","77436036","79670222","81988752","84394012","86768768","89234643","91795871","94453768","97274090","99962689","102830267","105834871","108910824","112015597","115038895","118083556","121182959","124395045","127848853","131142321","134520790","138048450","141646258","145270951","148806645","",
"Indonesia","IDN","Population ages 15-64, female","SP.POP.1564.FE.IN","25023418","25486019","25991868","26530680","27094971","27685635","28266319","28873250","29522008","30235817","31025119","31789590","32645526","33577225","34558831","35576204","36572035","37609052","38692512","39833684","41036412","42240037","43501867","44807769","46142793","47497188","48774585","50088346","51434380","52805291","54198457","55611201","57028904","58454799","59899893","61365100","62717614","64097816","65489885","66857108","68169071","69266524","70336037","71391297","72449839","73519144","74763498","75982008","77182209","78367976","79550206","80816601","82028065","83224520","84448974","85710439","86858540","",
"IDA only","IDX","Population ages 15-64, female","SP.POP.1564.FE.IN","70316181","71653433","73124284","74730061","76478087","78369938","80058343","81934944","83963148","86104221","88337998","90261370","92308215","94477107","96772662","99201982","101472458","103932739","106564696","109361033","112315652","114970509","117870166","120989908","124302425","127796967","131107998","134684361","138504675","142568112","146864858","151058973","155518398","160207238","165108917","170221428","175026028","180064883","185327988","190798204","196457094","201852161","207480438","213316433","219341791","225551032","231619780","237926068","244441532","251137944","258003041","264768497","271727648","278902751","286320363","293999254","301821213","",
"Isle of Man","IMN","Population ages 15-64, female","SP.POP.1564.FE.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Population ages 15-64, female","SP.POP.1564.FE.IN","122754962","124457321","126174788","128029886","130219487","132833259","135251544","138157669","141460556","145002365","148695405","152162235","155865475","159796078","163975501","168403437","172454024","176814843","181436430","186247435","191203569","195853534","200668690","205657449","210862461","216298312","221256711","226586582","232205559","238009387","243954181","249636830","255508121","261594729","267945628","274572393","281055389","287780098","294723114","301840431","309082736","315915707","322942610","330101906","337321432","344557375","351485286","358441040","365421252","372472715","379619383","386448810","393479658","400594509","407598841","414374932","421028078","",
"Not classified","INX","Population ages 15-64, female","SP.POP.1564.FE.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
